user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
LI1_2nd_7:bin_000042	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	84.85	11	0.95216	N/A
LI1_2nd_7:bin_000045	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scatolibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scatolibacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	78.63	11	0.93435	N/A
LI1_2nd_7:bin_000051	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG4733;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG4733;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	77.52	11	0.92169	N/A
LI1_2nd_7:bin_000053	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	GCA_000613465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	97.62	0.807	GCA_000613465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	97.62	0.807	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_019416685.1, s__Bacteroides sp900762525, 95.0, 93.15, 0.735	77.97	11	N/A	N/A
LI1_2nd_7:bin_000056	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii	GCF_003012055.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii	98.59	0.64	GCF_003012055.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii	98.59	0.64	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	70.15	11	N/A	N/A
LI1_2nd_7:bin_000058	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	71.02	11	0.87803	N/A
LI1_2nd_7:bin_000060	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__	N/A	N/A	N/A	N/A	N/A	GCA_027925225.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__Hepatoplasma vulgare	85.83	0.567	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	73.51	4	0.96554	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
LI1_2nd_7:bin_000064	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter sp018372435	GCA_018372435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter sp018372435	98.68	0.83	GCA_018372435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter sp018372435	98.68	0.83	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900142955.1, s__Anaerosporobacter mobilis, 95.0, 94.32, 0.746; GCA_019421365.1, s__Anaerosporobacter sp019421365, 95.0, 87.75, 0.397	68.94	11	N/A	N/A
LI1_2nd_7:bin_000070	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	63.87	11	0.82289	N/A
LI1_2nd_7:bin_000074	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	GCF_003697165.2	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	96.33	0.816	GCF_000026225.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii	90.85	0.55	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000194175.1, s__Escherichia coli_F, 95.0, 95.78, 0.858; GCF_002965065.1, s__Escherichia sp002965065, 95.0, 94.28, 0.664; GCF_005843885.1, s__Escherichia sp005843885, 95.0, 92.4, 0.763; GCF_004211955.1, s__Escherichia sp004211955, 95.0, 92.3, 0.751; GCF_029876145.1, s__Escherichia ruysiae, 95.0, 92.13, 0.742; GCF_011881725.1, s__Escherichia coli_E, 95.0, 91.44, 0.718; GCF_014836715.1, s__Escherichia whittamii, 95.0, 91.42, 0.748; GCF_002900365.1, s__Escherichia marmotae, 95.0, 90.45, 0.695; GCF_000759775.1, s__Escherichia albertii, 95.0, 90.0, 0.611	62.28	11	N/A	N/A
LI1_2nd_7:bin_000076	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	58.65	11	0.80267	N/A
LI1_2nd_7:bin_000078	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alitiscatomonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alitiscatomonas;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	58.65	11	0.93369	N/A
LI1_2nd_7:bin_000082	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_023406225.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp023406225	85.16	0.164	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	58.47	11	0.98214	N/A
LI1_2nd_7:bin_000083	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	55.41	11	0.96475	N/A
LI1_2nd_8:bin_000001	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas shigelloides	GCF_900087055.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas shigelloides	97.55	0.909	GCF_900087055.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas shigelloides	97.55	0.909	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	97.56	11	N/A	N/A
LI1_2nd_8:bin_000006	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.03	11	0.98039	N/A
LI1_2nd_8:bin_000013	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_023516715.1, s__Akkermansia massiliensis, 95.0, 90.77, 0.702; GCA_947624785.1, s__Akkermansia muciniphila_F, 95.0, 90.37, 0.701; GCF_018709685.1, s__Akkermansia muciniphila_E, 95.0, 89.36, 0.676; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 89.11, 0.68; GCF_020860705.1, s__Akkermansia sp020860705, 95.0, 88.25, 0.61; GCA_905200945.1, s__Akkermansia sp905200945, 95.0, 86.59, 0.556; GCF_030848305.1, s__Akkermansia muciniphila_A, 95.0, 86.26, 0.589; GCF_000020225.1, s__Akkermansia muciniphila, 95.0, 86.19, 0.604; GCA_021202525.1, s__Akkermansia sp021202525, 95.0, 84.41, 0.422; GCF_026072915.1, s__Akkermansia biwaensis, 95.0, 84.2, 0.391; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 83.78, 0.383	92.04	11	0.99	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
LI1_2nd_8:bin_000016	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020859745.1, s__Rikenella sp020859745, 95.0, 83.87, 0.314; GCA_947627885.1, s__Rikenella sp947627885, 95.0, 83.44, 0.305; GCF_947628055.1, s__Rikenella sp947628055, 95.0, 80.39, 0.158	89.97	11	0.97812	N/A
LI1_2nd_8:bin_000019	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	89.16	11	0.82684	N/A
LI1_2nd_8:bin_000030	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_002967075.1, s__Corynebacterium sp002967075, 95.0, 85.26, 0.37; GCF_001941345.1, s__Corynebacterium stationis, 95.0, 85.23, 0.354; GCF_001941425.1, s__Corynebacterium ammoniagenes, 95.0, 83.22, 0.168	83.3	11	0.99786	N/A
LI1_2nd_8:bin_000033	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	80.28	11	0.70001	N/A
LI1_2nd_8:bin_000035	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	84.25	11	0.81533	N/A
LI1_2nd_8:bin_000038	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	82.01	11	0.94615	N/A
LI1_2nd_8:bin_000044	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_904420255.1, s__Angelakisella sp904420255, 95.0, 85.92, 0.173	76.27	11	0.9478	N/A
LI1_2nd_8:bin_000045	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Mycoplasmoides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Mycoplasmoides;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	78.81	4	0.86132	N/A
LI1_2nd_8:bin_000047	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium_A;s__Cetobacterium_A somerae	GCF_000479045.1	95.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium_A;s__Cetobacterium_A somerae	95.46	0.634	GCF_000479045.1	95.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium_A;s__Cetobacterium_A somerae	95.46	0.634	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_947038635.1, s__Cetobacterium_A sp947038635, 95.0, 94.56, 0.597; GCF_022430525.1, s__Cetobacterium_A sp905216205, 95.0, 93.81, 0.588; GCF_024506395.1, s__Cetobacterium_A somerae_A, 95.0, 89.67, 0.429; GCA_934085975.1, s__Cetobacterium_A sp934085975, 95.0, 88.71, 0.452; GCF_000799075.1, s__Cetobacterium_A sp000799075, 95.0, 86.41, 0.208; GCF_945952365.1, s__Cetobacterium_A sp945952365, 95.0, 85.9, 0.218; GCA_002428805.1, s__Cetobacterium_A sp002428805, 95.0, 85.48, 0.211; GCF_014250675.1, s__Cetobacterium_A sp014250675, 95.0, 85.26, 0.157	75.89	11	N/A	N/A
LI1_2nd_8:bin_000048	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__	N/A	N/A	N/A	N/A	N/A	GCA_030825115.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__Brotaphodocola sp030825115	81.97	0.199	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	76.29	11	0.98111	N/A
LI1_2nd_8:bin_000053	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter_A;s__Leucobacter_A sp027853335	GCF_027853335.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter_A;s__Leucobacter_A sp027853335	95.76	0.748	GCF_027853335.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter_A;s__Leucobacter_A sp027853335	95.76	0.748	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_019049105.1, s__Leucobacter_A chinensis, 95.0, 95.0, 0.742	68.58	11	N/A	N/A
LI1_2nd_8:bin_000064	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 81.77, 0.192; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 81.17, 0.163; GCF_014287545.1, s__Parabacteroides segnis, 95.0, 81.01, 0.155; GCF_905196875.1, s__Parabacteroides sp905196875, 95.0, 81.0, 0.156; GCF_015550595.1, s__Parabacteroides sp900540715, 95.0, 80.82, 0.162	67.39	11	0.97983	N/A
LI1_2nd_8:bin_000065	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	64.31	11	0.94311	N/A
LI1_2nd_8:bin_000066	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus;s__Jeotgalicoccus nanhaiensis	GCA_004570955.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus;s__Jeotgalicoccus nanhaiensis	98.44	0.878	GCA_004570955.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus;s__Jeotgalicoccus nanhaiensis	98.44	0.878	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003387165.1, s__Jeotgalicoccus halotolerans, 95.69, 96.96, 0.828; GCF_000425845.1, s__Jeotgalicoccus psychrophilus, 95.0, 88.14, 0.363; GCA_947631305.1, s__Jeotgalicoccus sp947631305, 95.0, 87.91, 0.273; GCA_003513765.1, s__Jeotgalicoccus sp003513765, 95.0, 87.87, 0.34; GCF_014207425.1, s__Jeotgalicoccus coquinae, 95.0, 87.73, 0.329; GCF_000756715.1, s__Jeotgalicoccus saudimassiliensis, 95.0, 87.5, 0.268; GCF_014635205.1, s__Jeotgalicoccus aerolatus, 95.0, 87.32, 0.208	60.81	11	N/A	N/A
LI1_2nd_8:bin_000070	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCF_900547205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900547205	81.86	0.177	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	60.99	11	0.98151	N/A
LI1_2nd_8:bin_000077	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides chongii	GCF_029581355.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides chongii	97.86	0.786	GCF_029581355.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides chongii	97.86	0.786	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014647375.1, s__Parabacteroides faecis, 95.0, 88.28, 0.408; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 87.94, 0.302; GCF_015550595.1, s__Parabacteroides sp900540715, 95.0, 86.36, 0.266; GCF_905196875.1, s__Parabacteroides sp905196875, 95.0, 84.3, 0.206; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 83.61, 0.216; GCF_014287545.1, s__Parabacteroides segnis, 95.0, 83.52, 0.211; GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 82.46, 0.169	52.51	11	N/A	N/A
LI1_2nd_8:bin_000079	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus	GCF_018323885.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus	98.84	0.913	GCF_018323885.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus	98.84	0.913	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001559075.2, s__Citrobacter_A amalonaticus_F, 95.0, 94.66, 0.845; GCA_019415335.1, s__Citrobacter_A sp019415335, 95.0, 92.44, 0.581; GCF_018252635.1, s__Citrobacter_A amalonaticus_E, 95.0, 92.23, 0.804; GCA_028994555.1, s__Citrobacter_A amalonaticus_G, 95.0, 91.82, 0.808; GCF_000981805.1, s__Citrobacter_A amalonaticus_C, 95.0, 91.39, 0.786; GCA_009363175.1, s__Citrobacter_A telavivensis, 95.0, 91.26, 0.79; GCF_019048065.1, s__Citrobacter_A farmeri, 95.0, 91.05, 0.793; GCF_000759835.1, s__Citrobacter_A sedlakii, 95.0, 85.0, 0.429; GCF_021278985.1, s__Citrobacter_A rodentium, 95.0, 84.93, 0.397; GCF_013836145.1, s__Citrobacter_A sp013836145, 95.0, 84.6, 0.391	50.23	11	N/A	N/A
LI1_2nd_9:bin_000002	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Limenecus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Limenecus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.77	11	0.97587	N/A
